entry_id,entry_date,account_id,debit,credit,description,reference_type,reference_id
6669,2026-06-26,2,14605.22,0.0,Sale #1668,Sale,1668
6670,2026-06-26,6,0.0,14605.22,Sale #1668,Sale,1668
6671,2026-06-26,7,10016.05,0.0,COGS #1668,Sale,1668
6672,2026-06-26,3,0.0,10016.05,COGS #1668,Sale,1668
6673,2026-06-27,2,1183.46,0.0,Sale #1669,Sale,1669
6674,2026-06-27,6,0.0,1183.46,Sale #1669,Sale,1669
6675,2026-06-27,7,870.3480000000001,0.0,COGS #1669,Sale,1669
6676,2026-06-27,3,0.0,870.3480000000001,COGS #1669,Sale,1669
6677,2026-06-27,2,2671.34,0.0,Sale #1670,Sale,1670
6678,2026-06-27,6,0.0,2671.34,Sale #1670,Sale,1670
6679,2026-06-27,7,1187.26,0.0,COGS #1670,Sale,1670
6680,2026-06-27,3,0.0,1187.26,COGS #1670,Sale,1670
6681,2026-06-27,2,2241.3,0.0,Sale #1671,Sale,1671
6682,2026-06-27,6,0.0,2241.3,Sale #1671,Sale,1671
6683,2026-06-27,7,925.756,0.0,COGS #1671,Sale,1671
6684,2026-06-27,3,0.0,925.756,COGS #1671,Sale,1671
6685,2026-06-27,2,22963.97,0.0,Sale #1672,Sale,1672
6686,2026-06-27,6,0.0,22963.97,Sale #1672,Sale,1672
6687,2026-06-27,7,15907.332,0.0,COGS #1672,Sale,1672
6688,2026-06-27,3,0.0,15907.332,COGS #1672,Sale,1672
6689,2026-06-27,2,5644.67,0.0,Sale #1673,Sale,1673
6690,2026-06-27,6,0.0,5644.67,Sale #1673,Sale,1673
6691,2026-06-27,7,3091.1309999999994,0.0,COGS #1673,Sale,1673
6692,2026-06-27,3,0.0,3091.1309999999994,COGS #1673,Sale,1673
6693,2026-06-28,2,4181.03,0.0,Sale #1674,Sale,1674
6694,2026-06-28,6,0.0,4181.03,Sale #1674,Sale,1674
6695,2026-06-28,7,2487.888,0.0,COGS #1674,Sale,1674
6696,2026-06-28,3,0.0,2487.888,COGS #1674,Sale,1674
6697,2026-06-28,2,13147.44,0.0,Sale #1675,Sale,1675
6698,2026-06-28,6,0.0,13147.44,Sale #1675,Sale,1675
6699,2026-06-28,7,9343.543,0.0,COGS #1675,Sale,1675
6700,2026-06-28,3,0.0,9343.543,COGS #1675,Sale,1675
6701,2026-06-28,2,11031.56,0.0,Sale #1676,Sale,1676
6702,2026-06-28,6,0.0,11031.56,Sale #1676,Sale,1676
6703,2026-06-28,7,7400.92,0.0,COGS #1676,Sale,1676
6704,2026-06-28,3,0.0,7400.92,COGS #1676,Sale,1676
6705,2026-06-29,2,1929.47,0.0,Sale #1677,Sale,1677
6706,2026-06-29,6,0.0,1929.47,Sale #1677,Sale,1677
6707,2026-06-29,7,1151.194,0.0,COGS #1677,Sale,1677
6708,2026-06-29,3,0.0,1151.194,COGS #1677,Sale,1677
6709,2026-06-29,2,10995.19,0.0,Sale #1678,Sale,1678
6710,2026-06-29,6,0.0,10995.19,Sale #1678,Sale,1678
6711,2026-06-29,7,7785.610000000001,0.0,COGS #1678,Sale,1678
6712,2026-06-29,3,0.0,7785.610000000001,COGS #1678,Sale,1678
6713,2026-06-29,2,7105.76,0.0,Sale #1679,Sale,1679
6714,2026-06-29,6,0.0,7105.76,Sale #1679,Sale,1679
6715,2026-06-29,7,4890.200000000001,0.0,COGS #1679,Sale,1679
6716,2026-06-29,3,0.0,4890.200000000001,COGS #1679,Sale,1679
6717,2026-06-29,2,8388.38,0.0,Sale #1680,Sale,1680
6718,2026-06-29,6,0.0,8388.38,Sale #1680,Sale,1680
6719,2026-06-29,7,5726.464,0.0,COGS #1680,Sale,1680
6720,2026-06-29,3,0.0,5726.464,COGS #1680,Sale,1680
6721,2026-06-29,2,2384.75,0.0,Sale #1681,Sale,1681
6722,2026-06-29,6,0.0,2384.75,Sale #1681,Sale,1681
6723,2026-06-29,7,1297.304,0.0,COGS #1681,Sale,1681
6724,2026-06-29,3,0.0,1297.304,COGS #1681,Sale,1681
6725,2026-06-29,2,14033.91,0.0,Sale #1682,Sale,1682
6726,2026-06-29,6,0.0,14033.91,Sale #1682,Sale,1682
6727,2026-06-29,7,9080.764000000001,0.0,COGS #1682,Sale,1682
6728,2026-06-29,3,0.0,9080.764000000001,COGS #1682,Sale,1682
6729,2026-06-30,2,4016.22,0.0,Sale #1683,Sale,1683
6730,2026-06-30,6,0.0,4016.22,Sale #1683,Sale,1683
6731,2026-06-30,7,2740.683,0.0,COGS #1683,Sale,1683
6732,2026-06-30,3,0.0,2740.683,COGS #1683,Sale,1683
6733,2026-06-30,2,4135.17,0.0,Sale #1684,Sale,1684
6734,2026-06-30,6,0.0,4135.17,Sale #1684,Sale,1684
6735,2026-06-30,7,2459.712,0.0,COGS #1684,Sale,1684
6736,2026-06-30,3,0.0,2459.712,COGS #1684,Sale,1684
6737,2026-06-30,2,16195.68,0.0,Sale #1685,Sale,1685
6738,2026-06-30,6,0.0,16195.68,Sale #1685,Sale,1685
6739,2026-06-30,7,10459.71,0.0,COGS #1685,Sale,1685
6740,2026-06-30,3,0.0,10459.71,COGS #1685,Sale,1685
6741,2026-06-30,2,21550.98,0.0,Sale #1686,Sale,1686
6742,2026-06-30,6,0.0,21550.98,Sale #1686,Sale,1686
6743,2026-06-30,7,14616.256,0.0,COGS #1686,Sale,1686
6744,2026-06-30,3,0.0,14616.256,COGS #1686,Sale,1686
6745,2025-07-01,3,20034.23,0.0,Purchase #1,Purchase,1
6746,2025-07-01,4,0.0,20034.23,Purchase #1,Purchase,1
6747,2025-07-01,3,19516.55,0.0,Purchase #2,Purchase,2
6748,2025-07-01,4,0.0,19516.55,Purchase #2,Purchase,2
6749,2025-07-02,3,13571.88,0.0,Purchase #3,Purchase,3
6750,2025-07-02,4,0.0,13571.88,Purchase #3,Purchase,3
6751,2025-07-02,3,13949.27,0.0,Purchase #4,Purchase,4
6752,2025-07-02,4,0.0,13949.27,Purchase #4,Purchase,4
6753,2025-07-03,3,13183.03,0.0,Purchase #5,Purchase,5
6754,2025-07-03,4,0.0,13183.03,Purchase #5,Purchase,5
6755,2025-07-03,3,14779.66,0.0,Purchase #6,Purchase,6
6756,2025-07-03,4,0.0,14779.66,Purchase #6,Purchase,6
6757,2025-07-03,3,16135.7,0.0,Purchase #7,Purchase,7
6758,2025-07-03,4,0.0,16135.7,Purchase #7,Purchase,7
6759,2025-07-04,3,24624.98,0.0,Purchase #8,Purchase,8
6760,2025-07-04,4,0.0,24624.98,Purchase #8,Purchase,8
6761,2025-07-04,3,12538.8,0.0,Purchase #9,Purchase,9
6762,2025-07-04,4,0.0,12538.8,Purchase #9,Purchase,9
6763,2025-07-04,3,20643.17,0.0,Purchase #10,Purchase,10
6764,2025-07-04,4,0.0,20643.17,Purchase #10,Purchase,10
6765,2025-07-04,3,21773.35,0.0,Purchase #11,Purchase,11
6766,2025-07-04,4,0.0,21773.35,Purchase #11,Purchase,11
6767,2025-07-05,3,24971.67,0.0,Purchase #12,Purchase,12
6768,2025-07-05,4,0.0,24971.67,Purchase #12,Purchase,12
6769,2025-07-05,3,21242.94,0.0,Purchase #13,Purchase,13
6770,2025-07-05,4,0.0,21242.94,Purchase #13,Purchase,13
6771,2025-07-05,3,13346.18,0.0,Purchase #14,Purchase,14
6772,2025-07-05,4,0.0,13346.18,Purchase #14,Purchase,14
6773,2025-07-06,3,23554.38,0.0,Purchase #15,Purchase,15
6774,2025-07-06,4,0.0,23554.38,Purchase #15,Purchase,15
6775,2025-07-06,3,12881.18,0.0,Purchase #16,Purchase,16
6776,2025-07-06,4,0.0,12881.18,Purchase #16,Purchase,16
6777,2025-07-07,3,17000.59,0.0,Purchase #17,Purchase,17
6778,2025-07-07,4,0.0,17000.59,Purchase #17,Purchase,17
6779,2025-07-07,3,25118.9,0.0,Purchase #18,Purchase,18
6780,2025-07-07,4,0.0,25118.9,Purchase #18,Purchase,18
6781,2025-07-08,3,27244.49,0.0,Purchase #19,Purchase,19
6782,2025-07-08,4,0.0,27244.49,Purchase #19,Purchase,19
6783,2025-07-08,3,18675.97,0.0,Purchase #20,Purchase,20
6784,2025-07-08,4,0.0,18675.97,Purchase #20,Purchase,20
6785,2025-07-09,3,13264.56,0.0,Purchase #21,Purchase,21
6786,2025-07-09,4,0.0,13264.56,Purchase #21,Purchase,21
6787,2025-07-09,3,14667.74,0.0,Purchase #22,Purchase,22
6788,2025-07-09,4,0.0,14667.74,Purchase #22,Purchase,22
6789,2025-07-10,3,9494.17,0.0,Purchase #23,Purchase,23
6790,2025-07-10,4,0.0,9494.17,Purchase #23,Purchase,23
6791,2025-07-10,3,14553.0,0.0,Purchase #24,Purchase,24
6792,2025-07-10,4,0.0,14553.0,Purchase #24,Purchase,24
6793,2025-07-10,3,16633.52,0.0,Purchase #25,Purchase,25
6794,2025-07-10,4,0.0,16633.52,Purchase #25,Purchase,25
6795,2025-07-11,3,21995.01,0.0,Purchase #26,Purchase,26
6796,2025-07-11,4,0.0,21995.01,Purchase #26,Purchase,26
6797,2025-07-12,3,18594.02,0.0,Purchase #27,Purchase,27
6798,2025-07-12,4,0.0,18594.02,Purchase #27,Purchase,27
6799,2025-07-12,3,14822.12,0.0,Purchase #28,Purchase,28
6800,2025-07-12,4,0.0,14822.12,Purchase #28,Purchase,28
6801,2025-07-12,3,21009.63,0.0,Purchase #29,Purchase,29
6802,2025-07-12,4,0.0,21009.63,Purchase #29,Purchase,29
6803,2025-07-12,3,26469.7,0.0,Purchase #30,Purchase,30
6804,2025-07-12,4,0.0,26469.7,Purchase #30,Purchase,30
6805,2025-07-12,3,20923.63,0.0,Purchase #31,Purchase,31
6806,2025-07-12,4,0.0,20923.63,Purchase #31,Purchase,31
6807,2025-07-12,3,11902.45,0.0,Purchase #32,Purchase,32
6808,2025-07-12,4,0.0,11902.45,Purchase #32,Purchase,32
6809,2025-07-12,3,7270.5,0.0,Purchase #33,Purchase,33
6810,2025-07-12,4,0.0,7270.5,Purchase #33,Purchase,33
6811,2025-07-13,3,23306.54,0.0,Purchase #34,Purchase,34
6812,2025-07-13,4,0.0,23306.54,Purchase #34,Purchase,34
6813,2025-07-13,3,7529.91,0.0,Purchase #35,Purchase,35
6814,2025-07-13,4,0.0,7529.91,Purchase #35,Purchase,35
6815,2025-07-13,3,19639.16,0.0,Purchase #36,Purchase,36
6816,2025-07-13,4,0.0,19639.16,Purchase #36,Purchase,36
6817,2025-07-13,3,20116.47,0.0,Purchase #37,Purchase,37
6818,2025-07-13,4,0.0,20116.47,Purchase #37,Purchase,37
6819,2025-07-13,3,19306.75,0.0,Purchase #38,Purchase,38
6820,2025-07-13,4,0.0,19306.75,Purchase #38,Purchase,38
6821,2025-07-14,3,23287.07,0.0,Purchase #39,Purchase,39
6822,2025-07-14,4,0.0,23287.07,Purchase #39,Purchase,39
6823,2025-07-16,3,19943.4,0.0,Purchase #40,Purchase,40
6824,2025-07-16,4,0.0,19943.4,Purchase #40,Purchase,40
6825,2025-07-16,3,19486.48,0.0,Purchase #41,Purchase,41
6826,2025-07-16,4,0.0,19486.48,Purchase #41,Purchase,41
6827,2025-07-17,3,11125.76,0.0,Purchase #42,Purchase,42
6828,2025-07-17,4,0.0,11125.76,Purchase #42,Purchase,42
6829,2025-07-19,3,34326.46,0.0,Purchase #43,Purchase,43
6830,2025-07-19,4,0.0,34326.46,Purchase #43,Purchase,43
6831,2025-07-19,3,29072.05,0.0,Purchase #44,Purchase,44
6832,2025-07-19,4,0.0,29072.05,Purchase #44,Purchase,44
6833,2025-07-19,3,9439.1,0.0,Purchase #45,Purchase,45
6834,2025-07-19,4,0.0,9439.1,Purchase #45,Purchase,45
6835,2025-07-20,3,19669.1,0.0,Purchase #46,Purchase,46
6836,2025-07-20,4,0.0,19669.1,Purchase #46,Purchase,46
6837,2025-07-20,3,18000.92,0.0,Purchase #47,Purchase,47
6838,2025-07-20,4,0.0,18000.92,Purchase #47,Purchase,47
6839,2025-07-20,3,21548.09,0.0,Purchase #48,Purchase,48
6840,2025-07-20,4,0.0,21548.09,Purchase #48,Purchase,48
6841,2025-07-22,3,16368.84,0.0,Purchase #49,Purchase,49
6842,2025-07-22,4,0.0,16368.84,Purchase #49,Purchase,49
6843,2025-07-23,3,22890.18,0.0,Purchase #50,Purchase,50
6844,2025-07-23,4,0.0,22890.18,Purchase #50,Purchase,50
6845,2025-07-24,3,22282.7,0.0,Purchase #51,Purchase,51
6846,2025-07-24,4,0.0,22282.7,Purchase #51,Purchase,51
6847,2025-07-24,3,9481.68,0.0,Purchase #52,Purchase,52
6848,2025-07-24,4,0.0,9481.68,Purchase #52,Purchase,52
6849,2025-07-24,3,13980.08,0.0,Purchase #53,Purchase,53
6850,2025-07-24,4,0.0,13980.08,Purchase #53,Purchase,53
6851,2025-07-25,3,24702.0,0.0,Purchase #54,Purchase,54
6852,2025-07-25,4,0.0,24702.0,Purchase #54,Purchase,54
6853,2025-07-25,3,14531.35,0.0,Purchase #55,Purchase,55
6854,2025-07-25,4,0.0,14531.35,Purchase #55,Purchase,55
6855,2025-07-25,3,21002.9,0.0,Purchase #56,Purchase,56
6856,2025-07-25,4,0.0,21002.9,Purchase #56,Purchase,56
6857,2025-07-25,3,25985.47,0.0,Purchase #57,Purchase,57
6858,2025-07-25,4,0.0,25985.47,Purchase #57,Purchase,57
6859,2025-07-26,3,18162.34,0.0,Purchase #58,Purchase,58
6860,2025-07-26,4,0.0,18162.34,Purchase #58,Purchase,58
6861,2025-07-26,3,21046.3,0.0,Purchase #59,Purchase,59
6862,2025-07-26,4,0.0,21046.3,Purchase #59,Purchase,59
6863,2025-07-27,3,19144.44,0.0,Purchase #60,Purchase,60
6864,2025-07-27,4,0.0,19144.44,Purchase #60,Purchase,60
6865,2025-07-27,3,15528.49,0.0,Purchase #61,Purchase,61
6866,2025-07-27,4,0.0,15528.49,Purchase #61,Purchase,61
6867,2025-07-28,3,8369.25,0.0,Purchase #62,Purchase,62
6868,2025-07-28,4,0.0,8369.25,Purchase #62,Purchase,62
6869,2025-07-28,3,20527.72,0.0,Purchase #63,Purchase,63
6870,2025-07-28,4,0.0,20527.72,Purchase #63,Purchase,63
6871,2025-07-28,3,16286.54,0.0,Purchase #64,Purchase,64
6872,2025-07-28,4,0.0,16286.54,Purchase #64,Purchase,64
6873,2025-07-28,3,25575.67,0.0,Purchase #65,Purchase,65
6874,2025-07-28,4,0.0,25575.67,Purchase #65,Purchase,65
6875,2025-07-29,3,21272.5,0.0,Purchase #66,Purchase,66
6876,2025-07-29,4,0.0,21272.5,Purchase #66,Purchase,66
6877,2025-07-29,3,26980.38,0.0,Purchase #67,Purchase,67
6878,2025-07-29,4,0.0,26980.38,Purchase #67,Purchase,67
6879,2025-07-29,3,16363.1,0.0,Purchase #68,Purchase,68
6880,2025-07-29,4,0.0,16363.1,Purchase #68,Purchase,68
6881,2025-07-30,3,21561.53,0.0,Purchase #69,Purchase,69
6882,2025-07-30,4,0.0,21561.53,Purchase #69,Purchase,69
6883,2025-07-30,3,20756.4,0.0,Purchase #70,Purchase,70
6884,2025-07-30,4,0.0,20756.4,Purchase #70,Purchase,70
6885,2025-07-30,3,22151.28,0.0,Purchase #71,Purchase,71
6886,2025-07-30,4,0.0,22151.28,Purchase #71,Purchase,71
6887,2025-07-31,3,9461.99,0.0,Purchase #72,Purchase,72
6888,2025-07-31,4,0.0,9461.99,Purchase #72,Purchase,72
6889,2025-08-02,3,22497.94,0.0,Purchase #73,Purchase,73
6890,2025-08-02,4,0.0,22497.94,Purchase #73,Purchase,73
6891,2025-08-02,3,14761.72,0.0,Purchase #74,Purchase,74
6892,2025-08-02,4,0.0,14761.72,Purchase #74,Purchase,74
6893,2025-08-03,3,19215.28,0.0,Purchase #75,Purchase,75
6894,2025-08-03,4,0.0,19215.28,Purchase #75,Purchase,75
6895,2025-08-04,3,21810.44,0.0,Purchase #76,Purchase,76
6896,2025-08-04,4,0.0,21810.44,Purchase #76,Purchase,76
6897,2025-08-04,3,16793.48,0.0,Purchase #77,Purchase,77
6898,2025-08-04,4,0.0,16793.48,Purchase #77,Purchase,77
6899,2025-08-04,3,24509.56,0.0,Purchase #78,Purchase,78
6900,2025-08-04,4,0.0,24509.56,Purchase #78,Purchase,78
6901,2025-08-04,3,32800.84,0.0,Purchase #79,Purchase,79
6902,2025-08-04,4,0.0,32800.84,Purchase #79,Purchase,79
6903,2025-08-04,3,18677.12,0.0,Purchase #80,Purchase,80
6904,2025-08-04,4,0.0,18677.12,Purchase #80,Purchase,80
6905,2025-08-04,3,14219.33,0.0,Purchase #81,Purchase,81
6906,2025-08-04,4,0.0,14219.33,Purchase #81,Purchase,81
6907,2025-08-05,3,18816.88,0.0,Purchase #82,Purchase,82
6908,2025-08-05,4,0.0,18816.88,Purchase #82,Purchase,82
6909,2025-08-05,3,18275.8,0.0,Purchase #83,Purchase,83
6910,2025-08-05,4,0.0,18275.8,Purchase #83,Purchase,83
6911,2025-08-07,3,23649.32,0.0,Purchase #84,Purchase,84
6912,2025-08-07,4,0.0,23649.32,Purchase #84,Purchase,84
6913,2025-08-07,3,27467.68,0.0,Purchase #85,Purchase,85
6914,2025-08-07,4,0.0,27467.68,Purchase #85,Purchase,85
6915,2025-08-07,3,17121.12,0.0,Purchase #86,Purchase,86
6916,2025-08-07,4,0.0,17121.12,Purchase #86,Purchase,86
6917,2025-08-08,3,22099.7,0.0,Purchase #87,Purchase,87
6918,2025-08-08,4,0.0,22099.7,Purchase #87,Purchase,87
6919,2025-08-08,3,19506.08,0.0,Purchase #88,Purchase,88
6920,2025-08-08,4,0.0,19506.08,Purchase #88,Purchase,88
6921,2025-08-08,3,31716.52,0.0,Purchase #89,Purchase,89
6922,2025-08-08,4,0.0,31716.52,Purchase #89,Purchase,89
6923,2025-08-08,3,14985.59,0.0,Purchase #90,Purchase,90
6924,2025-08-08,4,0.0,14985.59,Purchase #90,Purchase,90
6925,2025-08-08,3,16501.95,0.0,Purchase #91,Purchase,91
6926,2025-08-08,4,0.0,16501.95,Purchase #91,Purchase,91
6927,2025-08-09,3,25040.12,0.0,Purchase #92,Purchase,92
6928,2025-08-09,4,0.0,25040.12,Purchase #92,Purchase,92
6929,2025-08-10,3,24269.06,0.0,Purchase #93,Purchase,93
6930,2025-08-10,4,0.0,24269.06,Purchase #93,Purchase,93
6931,2025-08-10,3,16217.5,0.0,Purchase #94,Purchase,94
6932,2025-08-10,4,0.0,16217.5,Purchase #94,Purchase,94
6933,2025-08-11,3,19796.64,0.0,Purchase #95,Purchase,95
6934,2025-08-11,4,0.0,19796.64,Purchase #95,Purchase,95
6935,2025-08-11,3,19321.85,0.0,Purchase #96,Purchase,96
6936,2025-08-11,4,0.0,19321.85,Purchase #96,Purchase,96
6937,2025-08-11,3,18159.57,0.0,Purchase #97,Purchase,97
6938,2025-08-11,4,0.0,18159.57,Purchase #97,Purchase,97
6939,2025-08-12,3,18337.64,0.0,Purchase #98,Purchase,98
6940,2025-08-12,4,0.0,18337.64,Purchase #98,Purchase,98
6941,2025-08-13,3,19187.04,0.0,Purchase #99,Purchase,99
6942,2025-08-13,4,0.0,19187.04,Purchase #99,Purchase,99
6943,2025-08-13,3,14813.29,0.0,Purchase #100,Purchase,100
6944,2025-08-13,4,0.0,14813.29,Purchase #100,Purchase,100
6945,2025-08-13,3,17208.83,0.0,Purchase #101,Purchase,101
6946,2025-08-13,4,0.0,17208.83,Purchase #101,Purchase,101
6947,2025-08-13,3,20337.75,0.0,Purchase #102,Purchase,102
6948,2025-08-13,4,0.0,20337.75,Purchase #102,Purchase,102
6949,2025-08-13,3,17248.7,0.0,Purchase #103,Purchase,103
6950,2025-08-13,4,0.0,17248.7,Purchase #103,Purchase,103
6951,2025-08-13,3,24718.62,0.0,Purchase #104,Purchase,104
6952,2025-08-13,4,0.0,24718.62,Purchase #104,Purchase,104
6953,2025-08-13,3,27551.73,0.0,Purchase #105,Purchase,105
6954,2025-08-13,4,0.0,27551.73,Purchase #105,Purchase,105
6955,2025-08-14,3,14001.3,0.0,Purchase #106,Purchase,106
6956,2025-08-14,4,0.0,14001.3,Purchase #106,Purchase,106
6957,2025-08-14,3,22807.05,0.0,Purchase #107,Purchase,107
6958,2025-08-14,4,0.0,22807.05,Purchase #107,Purchase,107
6959,2025-08-15,3,31205.87,0.0,Purchase #108,Purchase,108
6960,2025-08-15,4,0.0,31205.87,Purchase #108,Purchase,108
6961,2025-08-15,3,16033.75,0.0,Purchase #109,Purchase,109
6962,2025-08-15,4,0.0,16033.75,Purchase #109,Purchase,109
6963,2025-08-15,3,32332.0,0.0,Purchase #110,Purchase,110
6964,2025-08-15,4,0.0,32332.0,Purchase #110,Purchase,110
6965,2025-08-16,3,32911.98,0.0,Purchase #111,Purchase,111
6966,2025-08-16,4,0.0,32911.98,Purchase #111,Purchase,111
6967,2025-08-18,3,16917.6,0.0,Purchase #112,Purchase,112
6968,2025-08-18,4,0.0,16917.6,Purchase #112,Purchase,112
6969,2025-08-18,3,28631.02,0.0,Purchase #113,Purchase,113
6970,2025-08-18,4,0.0,28631.02,Purchase #113,Purchase,113
6971,2025-08-19,3,26878.53,0.0,Purchase #114,Purchase,114
6972,2025-08-19,4,0.0,26878.53,Purchase #114,Purchase,114
6973,2025-08-19,3,14527.02,0.0,Purchase #115,Purchase,115
6974,2025-08-19,4,0.0,14527.02,Purchase #115,Purchase,115
6975,2025-08-19,3,29811.74,0.0,Purchase #116,Purchase,116
6976,2025-08-19,4,0.0,29811.74,Purchase #116,Purchase,116
6977,2025-08-19,3,15448.86,0.0,Purchase #117,Purchase,117
6978,2025-08-19,4,0.0,15448.86,Purchase #117,Purchase,117
6979,2025-08-19,3,21488.36,0.0,Purchase #118,Purchase,118
6980,2025-08-19,4,0.0,21488.36,Purchase #118,Purchase,118
6981,2025-08-20,3,29929.98,0.0,Purchase #119,Purchase,119
6982,2025-08-20,4,0.0,29929.98,Purchase #119,Purchase,119
6983,2025-08-20,3,20078.33,0.0,Purchase #120,Purchase,120
6984,2025-08-20,4,0.0,20078.33,Purchase #120,Purchase,120
6985,2025-08-22,3,12003.52,0.0,Purchase #121,Purchase,121
6986,2025-08-22,4,0.0,12003.52,Purchase #121,Purchase,121
6987,2025-08-22,3,13434.7,0.0,Purchase #122,Purchase,122
6988,2025-08-22,4,0.0,13434.7,Purchase #122,Purchase,122
6989,2025-08-23,3,18796.78,0.0,Purchase #123,Purchase,123
6990,2025-08-23,4,0.0,18796.78,Purchase #123,Purchase,123
6991,2025-08-25,3,23005.94,0.0,Purchase #124,Purchase,124
6992,2025-08-25,4,0.0,23005.94,Purchase #124,Purchase,124
6993,2025-08-25,3,20203.13,0.0,Purchase #125,Purchase,125
6994,2025-08-25,4,0.0,20203.13,Purchase #125,Purchase,125
6995,2025-08-26,3,14988.97,0.0,Purchase #126,Purchase,126
6996,2025-08-26,4,0.0,14988.97,Purchase #126,Purchase,126
6997,2025-08-27,3,20995.42,0.0,Purchase #127,Purchase,127
6998,2025-08-27,4,0.0,20995.42,Purchase #127,Purchase,127
6999,2025-08-27,3,20790.94,0.0,Purchase #128,Purchase,128
7000,2025-08-27,4,0.0,20790.94,Purchase #128,Purchase,128
7001,2025-08-29,3,23812.93,0.0,Purchase #129,Purchase,129
7002,2025-08-29,4,0.0,23812.93,Purchase #129,Purchase,129
7003,2025-08-29,3,10090.29,0.0,Purchase #130,Purchase,130
7004,2025-08-29,4,0.0,10090.29,Purchase #130,Purchase,130
7005,2025-08-29,3,30262.5,0.0,Purchase #131,Purchase,131
7006,2025-08-29,4,0.0,30262.5,Purchase #131,Purchase,131
7007,2025-08-29,3,17846.08,0.0,Purchase #132,Purchase,132
7008,2025-08-29,4,0.0,17846.08,Purchase #132,Purchase,132
7009,2025-08-29,3,25343.25,0.0,Purchase #133,Purchase,133
7010,2025-08-29,4,0.0,25343.25,Purchase #133,Purchase,133
7011,2025-08-29,3,18292.55,0.0,Purchase #134,Purchase,134
7012,2025-08-29,4,0.0,18292.55,Purchase #134,Purchase,134
7013,2025-08-30,3,20569.77,0.0,Purchase #135,Purchase,135
7014,2025-08-30,4,0.0,20569.77,Purchase #135,Purchase,135
7015,2025-08-30,3,16157.56,0.0,Purchase #136,Purchase,136
7016,2025-08-30,4,0.0,16157.56,Purchase #136,Purchase,136
7017,2025-08-30,3,13848.12,0.0,Purchase #137,Purchase,137
7018,2025-08-30,4,0.0,13848.12,Purchase #137,Purchase,137
7019,2025-08-31,3,12950.63,0.0,Purchase #138,Purchase,138
7020,2025-08-31,4,0.0,12950.63,Purchase #138,Purchase,138
7021,2025-08-31,3,23550.71,0.0,Purchase #139,Purchase,139
7022,2025-08-31,4,0.0,23550.71,Purchase #139,Purchase,139
7023,2025-08-31,3,15553.55,0.0,Purchase #140,Purchase,140
7024,2025-08-31,4,0.0,15553.55,Purchase #140,Purchase,140
7025,2025-09-01,3,15718.55,0.0,Purchase #141,Purchase,141
7026,2025-09-01,4,0.0,15718.55,Purchase #141,Purchase,141
7027,2025-09-01,3,24076.76,0.0,Purchase #142,Purchase,142
7028,2025-09-01,4,0.0,24076.76,Purchase #142,Purchase,142
7029,2025-09-01,3,10155.91,0.0,Purchase #143,Purchase,143
7030,2025-09-01,4,0.0,10155.91,Purchase #143,Purchase,143
7031,2025-09-02,3,9139.65,0.0,Purchase #144,Purchase,144
7032,2025-09-02,4,0.0,9139.65,Purchase #144,Purchase,144
7033,2025-09-02,3,27631.1,0.0,Purchase #145,Purchase,145
7034,2025-09-02,4,0.0,27631.1,Purchase #145,Purchase,145
7035,2025-09-02,3,19159.5,0.0,Purchase #146,Purchase,146
7036,2025-09-02,4,0.0,19159.5,Purchase #146,Purchase,146
7037,2025-09-02,3,15108.5,0.0,Purchase #147,Purchase,147
7038,2025-09-02,4,0.0,15108.5,Purchase #147,Purchase,147
7039,2025-09-03,3,11525.81,0.0,Purchase #148,Purchase,148
7040,2025-09-03,4,0.0,11525.81,Purchase #148,Purchase,148
7041,2025-09-04,3,22818.05,0.0,Purchase #149,Purchase,149
7042,2025-09-04,4,0.0,22818.05,Purchase #149,Purchase,149
7043,2025-09-04,3,23671.39,0.0,Purchase #150,Purchase,150
7044,2025-09-04,4,0.0,23671.39,Purchase #150,Purchase,150
7045,2025-09-05,3,25929.57,0.0,Purchase #151,Purchase,151
7046,2025-09-05,4,0.0,25929.57,Purchase #151,Purchase,151
7047,2025-09-05,3,12275.56,0.0,Purchase #152,Purchase,152
7048,2025-09-05,4,0.0,12275.56,Purchase #152,Purchase,152
7049,2025-09-06,3,18933.6,0.0,Purchase #153,Purchase,153
7050,2025-09-06,4,0.0,18933.6,Purchase #153,Purchase,153
7051,2025-09-07,3,29922.06,0.0,Purchase #154,Purchase,154
7052,2025-09-07,4,0.0,29922.06,Purchase #154,Purchase,154
7053,2025-09-08,3,14872.95,0.0,Purchase #155,Purchase,155
7054,2025-09-08,4,0.0,14872.95,Purchase #155,Purchase,155
7055,2025-09-08,3,4021.85,0.0,Purchase #156,Purchase,156
7056,2025-09-08,4,0.0,4021.85,Purchase #156,Purchase,156
7057,2025-09-08,3,18386.7,0.0,Purchase #157,Purchase,157
7058,2025-09-08,4,0.0,18386.7,Purchase #157,Purchase,157
7059,2025-09-09,3,10147.42,0.0,Purchase #158,Purchase,158
7060,2025-09-09,4,0.0,10147.42,Purchase #158,Purchase,158
7061,2025-09-09,3,17073.18,0.0,Purchase #159,Purchase,159
7062,2025-09-09,4,0.0,17073.18,Purchase #159,Purchase,159
7063,2025-09-09,3,21715.36,0.0,Purchase #160,Purchase,160
7064,2025-09-09,4,0.0,21715.36,Purchase #160,Purchase,160
7065,2025-09-10,3,19226.25,0.0,Purchase #161,Purchase,161
7066,2025-09-10,4,0.0,19226.25,Purchase #161,Purchase,161
